date,open,close,low,high,volume
2017-01-01 14:45:00,974.15,975.85,974.14,976.0,124.51384234
2017-01-01 15:00:00,975.85,975.37,974.62,977.92,65.81755058
2017-01-01 15:15:00,975.37,975.7,975.21,976.18,25.528902379999998
2017-01-01 15:30:00,975.97,976.71,975.69,976.71,144.15280196999998
2017-01-01 15:45:00,976.71,976.71,976.04,976.71,10.75386984
2017-01-01 16:00:00,976.71,976.22,976.22,978.22,128.36073108
2017-01-01 16:15:00,977.89,978.0,976.23,978.22,75.86799925
2017-01-01 16:30:00,978.2,989.0,978.2,989.0,824.13180722
2017-01-01 16:45:00,989.0,992.99,988.35,992.99,232.6515488
2017-01-01 17:00:00,992.98,993.15,991.31,993.78,64.55886793
2017-01-01 17:15:00,993.14,992.86,992.86,994.12,136.12842533
2017-01-01 17:30:00,992.86,990.6,981.57,992.86,115.0434748
2017-01-01 17:45:00,991.64,990.81,988.0,993.74,91.92957643
2017-01-01 18:00:00,990.81,994.54,990.81,995.02,93.35726599
2017-01-01 18:15:00,994.04,995.13,992.24,996.0,75.77445458999999
2017-01-01 18:30:00,995.96,997.98,995.05,998.0,176.82911915
2017-01-01 18:45:00,997.99,996.22,995.97,998.0,62.54400339
2017-01-01 19:00:00,996.53,994.54,993.79,996.54,78.87297303
2017-01-01 19:15:00,994.51,993.49,992.49,996.0,60.06967123
2017-01-01 19:30:00,993.49,994.77,993.24,996.0,62.0319844
2017-01-01 19:45:00,995.02,997.03,994.84,997.03,55.66536209
2017-01-01 20:00:00,996.01,997.95,996.0,997.96,101.02553619
2017-01-01 20:15:00,997.95,998.0,997.92,998.0,83.15716473
2017-01-01 20:30:00,998.0,1001.0,998.0,1001.0,1077.4194627499999
2017-01-01 20:45:00,1000.02,999.95,996.25,1001.64,98.21291191
2017-01-01 21:00:00,996.29,1000.0,996.29,1002.0,127.60486066
2017-01-01 21:15:00,1000.0,1002.6,999.4,1002.6,166.24443049
2017-01-01 21:30:00,1002.6,1003.0,1000.8,1003.0,102.18056298
2017-01-01 21:45:00,1003.0,1002.99,1002.99,1003.97,52.32572399
2017-01-01 22:00:00,1002.99,1003.15,1002.81,1003.92,10.6282961
2017-01-01 22:15:00,1003.0,1004.0,1003.0,1004.88,201.83615833
2017-01-01 22:30:00,1003.01,1003.02,1003.01,1004.01,31.396032639999998
2017-01-01 22:45:00,1003.96,1002.5,1000.0,1004.86,67.79101680000001
2017-01-01 23:00:00,1002.5,994.42,994.42,1005.0,117.69470972
2017-01-01 23:15:00,994.42,998.8,994.39,1000.86,79.64175083
2017-01-01 23:30:00,999.0,997.8,995.82,1002.0,94.17914507
2017-01-01 23:45:00,996.74,997.75,995.65,997.8,90.998216
2017-01-02 00:00:00,997.75,998.46,996.89,999.89,94.88652469
2017-01-02 00:15:00,998.46,997.57,997.46,998.46,12.81291313
2017-01-02 00:30:00,997.63,998.03,997.54,998.03,12.17995133
2017-01-02 00:45:00,998.03,997.69,997.55,998.44,9.23506697
2017-01-02 01:00:00,997.69,997.97,997.68,997.99,29.13725615
2017-01-02 01:15:00,997.97,997.8,997.68,997.97,14.08969783
2017-01-02 01:30:00,997.68,998.2,997.68,998.38,20.89725473
2017-01-02 01:45:00,998.2,998.46,998.2,998.46,14.0530943
2017-01-02 02:00:00,998.46,998.55,998.44,998.55,3.66783927
2017-01-02 02:15:00,998.55,998.5,998.45,998.68,39.36587886
2017-01-02 02:30:00,998.49,1000.97,998.49,1000.97,224.45387826
2017-01-02 02:45:00,1000.97,1005.0,1000.97,1005.0,309.92203543
2017-01-02 03:00:00,1004.99,1005.0,1004.55,1005.0,67.96890458
2017-01-02 03:15:00,1005.0,1005.48,1004.82,1005.65,50.3162623
2017-01-02 03:30:00,1005.48,1005.64,1005.48,1005.75,23.81367493
2017-01-02 03:45:00,1005.73,1005.75,1005.64,1005.75,24.315229459999998
2017-01-02 04:00:00,1005.66,1005.31,1004.19,1005.66,38.86191195
2017-01-02 04:15:00,1005.56,1003.96,1003.55,1005.73,51.77193642
2017-01-02 04:30:00,1004.9,1004.96,1003.96,1004.96,31.75414375
2017-01-02 04:45:00,1004.96,1005.73,1004.94,1005.73,26.05652782
2017-01-02 05:00:00,1005.48,1005.45,1005.45,1005.75,5.16281973
2017-01-02 05:15:00,1005.45,1005.74,1005.45,1005.75,11.72630829
2017-01-02 05:30:00,1005.74,1005.8,1005.53,1005.8,26.672921820000003
2017-01-02 05:45:00,1005.53,1003.2,1003.2,1005.8,26.66514492
2017-01-02 06:00:00,1003.2,1005.0,1003.2,1005.0,5.07983455
2017-01-02 06:15:00,1005.0,1004.5,1004.42,1005.0,1.58116571
2017-01-02 06:30:00,1004.5,1004.41,1002.81,1004.98,41.20984184
2017-01-02 06:45:00,1004.41,1005.0,1002.8,1005.0,25.0780249
2017-01-02 07:00:00,1005.0,1005.0,1004.76,1005.0,5.90247165
2017-01-02 07:15:00,1005.0,1005.42,1004.98,1005.42,4.61261664
2017-01-02 07:30:00,1005.42,1005.41,1005.03,1005.42,23.28654435
2017-01-02 07:45:00,1005.42,1005.59,1005.41,1005.95,40.96181381
2017-01-02 08:00:00,1005.59,1006.5,1005.42,1006.5,97.21428642
2017-01-02 08:15:00,1006.5,1006.53,1006.23,1006.53,46.268862490000004
2017-01-02 08:30:00,1006.53,1006.02,1005.03,1006.53,12.31850795
2017-01-02 08:45:00,1006.02,1006.08,1004.94,1006.08,32.56895472
2017-01-02 09:00:00,1006.49,1010.0,1006.06,1010.0,312.66965931
2017-01-02 09:15:00,1010.0,1012.49,1009.03,1012.49,206.10296312
2017-01-02 09:30:00,1012.48,1014.95,1012.48,1014.95,160.84751265
2017-01-02 09:45:00,1014.95,1014.99,1013.0,1015.0,87.87815439
2017-01-02 10:00:00,1014.99,1023.04,1014.59,1024.0,263.6055606
2017-01-02 10:15:00,1022.99,1019.03,1018.5,1023.0,131.45944275
2017-01-02 10:30:00,1021.27,1020.0,1019.08,1022.64,48.38517393
2017-01-02 10:45:00,1019.09,1020.0,1018.01,1022.64,85.20000962
2017-01-02 11:00:00,1020.0,1021.89,1019.62,1022.0,87.71041802
2017-01-02 11:15:00,1021.89,1022.97,1015.98,1024.0,396.30070717
2017-01-02 11:30:00,1020.53,1024.22,1019.9,1024.22,83.46767113
2017-01-02 11:45:00,1024.22,1024.92,1021.4,1024.92,87.85397813
2017-01-02 12:00:00,1024.92,1022.14,1021.53,1024.95,25.9352878
2017-01-02 12:15:00,1020.77,1024.0,1020.55,1024.99,42.87599919
2017-01-02 12:30:00,1024.0,1023.17,1021.03,1025.0,43.46937492
2017-01-02 12:45:00,1024.98,1024.96,1022.25,1025.0,49.50959636
2017-01-02 13:00:00,1022.97,1023.0,1022.25,1024.07,35.55000454
2017-01-02 13:15:00,1022.77,1005.56,998.72,1024.99,508.78147708
2017-01-02 13:30:00,1006.3,1016.97,1005.0,1017.54,197.05198759
2017-01-02 13:45:00,1016.61,1015.4,1014.05,1016.61,53.29020484
2017-01-02 14:00:00,1015.41,1014.45,1013.23,1015.41,55.9346453
2017-01-02 14:15:00,1013.91,1015.45,1013.5,1015.45,48.4492992
2017-01-02 14:30:00,1015.45,1021.71,1015.45,1021.71,87.38194366
2017-01-02 14:45:00,1022.0,1022.5,1020.0,1024.89,90.77265166000001
2017-01-02 15:00:00,1022.5,1023.4,1021.88,1024.87,12.21230288
2017-01-02 15:15:00,1023.02,1024.33,1023.01,1025.0,226.61813628
2017-01-02 15:30:00,1024.33,1028.99,1023.02,1029.5,110.19915668
2017-01-02 15:45:00,1028.99,1026.65,1025.0,1030.0,62.581355339999995
2017-01-02 16:00:00,1026.65,1030.0,1025.5,1032.0,129.65548334
2017-01-02 16:15:00,1032.0,1031.5,1028.66,1032.0,101.42001101
2017-01-02 16:30:00,1031.5,1026.97,1025.5,1031.5,89.79303297999999
2017-01-02 16:45:00,1026.94,1025.7,1025.5,1028.35,126.31100044
2017-01-02 17:00:00,1025.7,1023.0,1022.91,1025.7,100.38014004
2017-01-02 17:15:00,1023.0,1022.91,1022.91,1023.0,32.43812701
2017-01-02 17:30:00,1022.91,1022.02,1022.02,1023.0,44.28017661
2017-01-02 17:45:00,1022.02,1022.0,1022.0,1022.95,45.66592964
2017-01-02 18:00:00,1022.0,1022.0,1022.0,1023.89,40.97753176
2017-01-02 18:15:00,1022.0,1022.0,1021.4,1022.0,58.36294947
2017-01-02 18:30:00,1022.0,1018.36,1015.09,1022.0,119.14507612
2017-01-02 18:45:00,1018.73,1012.99,1010.0,1018.73,144.685995
2017-01-02 19:00:00,1012.94,1012.85,1009.12,1014.88,275.6469667
2017-01-02 19:15:00,1012.0,1010.89,1010.83,1014.07,80.35973394
2017-01-02 19:30:00,1010.89,1011.12,1010.83,1014.09,49.94311166
2017-01-02 19:45:00,1011.42,1009.88,1009.88,1013.44,95.51352225
2017-01-02 20:00:00,1009.88,993.95,990.01,1009.9,380.51469677
2017-01-02 20:15:00,993.88,1004.0,991.0,1009.61,177.56631796
2017-01-02 20:30:00,1004.9,1009.46,1002.3,1009.49,136.1545027
2017-01-02 20:45:00,1009.49,1013.5,1008.49,1013.5,65.23416577
2017-01-02 21:00:00,1014.07,1011.49,1008.49,1018.84,121.02348
2017-01-02 21:15:00,1011.5,1011.45,1010.1,1011.5,20.45850178
2017-01-02 21:30:00,1011.2,1012.44,1010.56,1012.9,38.13102084
2017-01-02 21:45:00,1012.25,1012.5,1012.23,1012.9,50.59806384
2017-01-02 22:00:00,1012.0,1013.19,1011.97,1013.23,80.00345176
2017-01-02 22:15:00,1013.19,1013.17,1012.21,1013.19,55.39483368
2017-01-02 22:30:00,1013.17,1014.76,1012.24,1017.0,113.28214113
2017-01-02 22:45:00,1016.69,1016.8,1012.19,1017.77,127.23640878
2017-01-02 23:00:00,1016.8,1015.45,1012.8,1016.8,27.48689077
2017-01-02 23:15:00,1015.45,1014.1,1012.0,1015.85,49.429452999999995
2017-01-02 23:30:00,1014.1,1013.5,1011.5,1014.45,65.27971493
2017-01-02 23:45:00,1013.5,1012.54,1011.25,1013.5,17.04382258
2017-01-03 00:00:00,1011.44,1016.9,1011.43,1016.9,148.48376083
2017-01-03 00:15:00,1016.9,1016.9,1016.82,1016.9,26.50194737
2017-01-03 00:30:00,1016.9,1018.26,1016.82,1019.77,68.33766645
2017-01-03 00:45:00,1019.77,1019.24,1018.56,1020.0,41.40681951
2017-01-03 01:00:00,1019.24,1019.25,1019.24,1019.26,16.60809902
2017-01-03 01:15:00,1019.24,1020.24,1018.71,1020.24,76.16703523
2017-01-03 01:30:00,1020.24,1021.0,1018.8,1023.91,60.60290332
2017-01-03 01:45:00,1022.49,1024.94,1021.68,1024.99,41.475478040000006
2017-01-03 02:00:00,1024.94,1009.6,999.99,1025.7,730.76228855
2017-01-03 02:15:00,1007.28,1013.35,1006.57,1013.35,35.77928767
2017-01-03 02:30:00,1013.35,1016.16,1012.28,1017.07,25.712047750000004
2017-01-03 02:45:00,1016.18,1014.56,1000.21,1029.92,716.11011188
2017-01-03 03:00:00,1014.56,1023.01,1014.56,1023.93,159.52959966
2017-01-03 03:15:00,1023.0,1023.5,1023.0,1023.9,7.54594252
2017-01-03 03:30:00,1023.5,1023.85,1023.03,1023.86,7.84422349
2017-01-03 03:45:00,1023.85,1023.5,1023.0,1023.85,11.35710386
2017-01-03 04:00:00,1023.0,1023.33,1023.0,1023.5,42.53363256
2017-01-03 04:15:00,1023.33,1023.33,1023.0,1023.33,2.86466844
2017-01-03 04:30:00,1023.32,1024.36,1023.0,1024.36,38.87115015
2017-01-03 04:45:00,1024.95,1023.57,1023.0,1024.96,15.72299484
2017-01-03 05:00:00,1023.59,1023.0,1023.0,1023.61,35.12203699
2017-01-03 05:15:00,1023.5,1023.45,1022.33,1023.5,183.50102463
2017-01-03 05:30:00,1023.4,1020.97,1020.0,1023.4,18.01706721
2017-01-03 05:45:00,1020.97,1020.06,1020.02,1020.97,2.42159309
2017-01-03 06:00:00,1020.06,1020.06,1020.0,1020.06,10.05657614
2017-01-03 06:15:00,1020.06,1020.06,1020.0,1020.06,77.46854368999999
2017-01-03 06:30:00,1020.06,1014.77,1009.89,1020.06,149.44832958
2017-01-03 06:45:00,1014.77,1015.33,1012.75,1016.59,60.23199732
2017-01-03 07:00:00,1012.96,1013.34,1009.08,1014.19,36.84926897
2017-01-03 07:15:00,1013.29,1013.0,1010.0,1013.29,46.7284346
2017-01-03 07:30:00,1013.0,1013.0,1011.88,1013.0,15.53785134
2017-01-03 07:45:00,1013.0,1014.31,1011.98,1014.31,54.67001239
2017-01-03 08:00:00,1014.07,1013.3,1012.06,1014.08,16.51638364
2017-01-03 08:15:00,1013.27,1015.01,1012.31,1015.01,44.55468182
2017-01-03 08:30:00,1015.56,1017.1,1014.0,1017.52,53.035189419999995
2017-01-03 08:45:00,1016.22,1016.0,1014.73,1018.73,67.16419791
2017-01-03 09:00:00,1016.0,1019.11,1016.0,1019.15,45.34754402
2017-01-03 09:15:00,1019.11,1020.09,1018.0,1020.47,55.826666
2017-01-03 09:30:00,1020.01,1018.04,1018.02,1020.95,70.56571258
2017-01-03 09:45:00,1018.04,1016.5,1015.15,1019.31,254.388155
2017-01-03 10:00:00,1017.87,1018.25,1015.15,1018.28,54.090172190000004
2017-01-03 10:15:00,1017.62,1018.19,1017.62,1018.72,64.09978153
2017-01-03 10:30:00,1018.19,1018.63,1017.63,1018.63,57.24014303
2017-01-03 10:45:00,1018.63,1020.24,1018.15,1022.51,129.8467416
2017-01-03 11:00:00,1020.28,1023.0,1020.0,1023.87,155.16248849
2017-01-03 11:15:00,1023.81,1022.84,1022.84,1024.0,46.95292008
2017-01-03 11:30:00,1022.84,1023.6,1022.84,1023.92,29.489462200000002
2017-01-03 11:45:00,1022.84,1023.5,1022.84,1023.6,31.02927493
2017-01-03 12:00:00,1023.49,1022.99,1022.85,1023.49,37.54916054
2017-01-03 12:15:00,1022.99,1022.61,1022.6,1022.99,64.04296941
2017-01-03 12:30:00,1022.61,1022.84,1022.61,1025.55,374.84653853
2017-01-03 12:45:00,1023.74,1023.75,1022.86,1026.5,55.48398863
2017-01-03 13:00:00,1023.75,1023.66,1022.84,1023.75,26.743758390000004
2017-01-03 13:15:00,1022.88,1020.14,1020.13,1023.0,139.03109589
2017-01-03 13:30:00,1020.14,1020.93,1020.13,1022.61,100.17903118
2017-01-03 13:45:00,1020.97,1019.98,1019.97,1020.99,121.14021308
2017-01-03 14:00:00,1019.98,1018.82,1017.63,1020.0,56.477217700000004
2017-01-03 14:15:00,1018.82,1017.15,1017.15,1018.88,60.76008871
2017-01-03 14:30:00,1017.15,1019.02,1015.23,1019.02,48.20433922
2017-01-03 14:45:00,1019.02,1017.96,1017.96,1019.02,12.28491584
2017-01-03 15:00:00,1017.96,1018.16,1015.24,1018.17,29.33836186
2017-01-03 15:15:00,1018.16,1017.97,1017.16,1018.16,20.24648329
2017-01-03 15:30:00,1017.97,1020.99,1017.23,1024.6,136.01822056
2017-01-03 15:45:00,1019.89,1020.0,1019.89,1020.5,17.23172292
2017-01-03 16:00:00,1019.54,1019.59,1018.54,1020.0,60.74721875
2017-01-03 16:15:00,1019.59,1018.97,1018.8,1020.99,89.90194644
2017-01-03 16:30:00,1018.96,1020.42,1018.83,1020.93,41.01421105
2017-01-03 16:45:00,1020.42,1020.98,1020.01,1020.99,73.76588196
2017-01-03 17:00:00,1020.32,1019.94,1019.43,1020.98,11.52616279
2017-01-03 17:15:00,1019.94,1019.43,1019.43,1019.94,5.07272938
2017-01-03 17:30:00,1019.43,1019.89,1019.42,1019.91,17.47007563
2017-01-03 17:45:00,1019.89,1019.88,1019.43,1019.89,1.80815038
2017-01-03 18:00:00,1019.88,1020.99,1019.51,1020.99,73.9487952
2017-01-03 18:15:00,1020.63,1020.51,1020.5,1020.99,38.4393582
2017-01-03 18:30:00,1020.51,1020.5,1020.5,1020.51,20.34062547
2017-01-03 18:45:00,1020.51,1020.34,1020.0,1020.51,32.03854472
2017-01-03 19:00:00,1020.34,1017.9,1017.15,1021.48,501.63244633999994
2017-01-03 19:15:00,1017.95,1017.87,1016.95,1017.95,99.94198998
2017-01-03 19:30:00,1017.94,1018.02,1016.95,1021.02,90.66804613
2017-01-03 19:45:00,1017.78,1016.73,1016.21,1017.78,66.54293791
2017-01-03 20:00:00,1016.73,1017.98,1016.19,1018.0,72.43898081
2017-01-03 20:15:00,1017.98,1017.01,1016.5,1017.98,10.48372092
2017-01-03 20:30:00,1017.0,1020.28,1017.0,1020.28,117.88562004
2017-01-03 20:45:00,1020.25,1017.12,1017.12,1020.28,70.82216057
2017-01-03 21:00:00,1017.81,1020.84,1017.12,1021.45,111.63645812
2017-01-03 21:15:00,1019.77,1021.5,1019.77,1021.5,119.07256963
2017-01-03 21:30:00,1021.5,1021.5,1021.26,1021.5,119.49171016
2017-01-03 21:45:00,1021.26,1021.46,1020.58,1021.47,10.19448078
2017-01-03 22:00:00,1021.42,1020.0,1019.7,1021.45,9.0972009
2017-01-03 22:15:00,1019.75,1021.14,1019.04,1021.5,121.98775312000001
2017-01-03 22:30:00,1020.83,1023.63,1020.25,1023.63,229.05817940999998
2017-01-03 22:45:00,1023.13,1022.99,1022.82,1023.13,18.06692408
2017-01-03 23:00:00,1022.99,1030.0,1022.82,1030.0,585.80795764
2017-01-03 23:15:00,1029.37,1036.99,1026.5,1039.0,519.66171157
2017-01-03 23:30:00,1036.99,1037.43,1032.54,1037.43,92.11285049
2017-01-03 23:45:00,1037.8,1035.24,1035.24,1039.0,217.8235094
2017-01-04 00:00:00,1035.51,1035.98,1035.51,1036.0,44.47851055
2017-01-04 00:15:00,1035.98,1037.92,1034.99,1038.5,109.74485746
2017-01-04 00:30:00,1037.92,1036.38,1035.43,1037.94,35.21183002
2017-01-04 00:45:00,1035.44,1032.33,1032.33,1036.37,95.62225380999999
2017-01-04 01:00:00,1032.04,1032.03,1032.03,1032.04,28.73903028
2017-01-04 01:15:00,1032.03,1032.9,1032.02,1034.91,151.53219388
2017-01-04 01:30:00,1035.39,1034.48,1028.56,1035.41,148.37429839
2017-01-04 01:45:00,1034.48,1034.47,1034.24,1034.5,30.78873112
2017-01-04 02:00:00,1034.47,1036.16,1034.41,1036.17,181.62386254
2017-01-04 02:15:00,1036.16,1040.0,1036.16,1040.0,204.00811813999997
2017-01-04 02:30:00,1040.0,1039.82,1033.5,1041.0,214.72867789999998
2017-01-04 02:45:00,1039.82,1037.65,1036.7,1039.82,18.83690587
2017-01-04 03:00:00,1036.86,1039.37,1036.81,1039.37,6.25493085
2017-01-04 03:15:00,1039.07,1039.08,1038.99,1039.37,16.42716379
2017-01-04 03:30:00,1039.08,1039.23,1039.05,1039.36,55.2130538
2017-01-04 03:45:00,1039.23,1041.53,1036.67,1042.0,186.24387448
2017-01-04 04:00:00,1041.53,1041.99,1041.53,1041.99,18.88299167
2017-01-04 04:15:00,1041.99,1043.96,1041.06,1044.0,78.84015576
2017-01-04 04:30:00,1043.35,1043.71,1038.35,1046.0,177.876534
2017-01-04 04:45:00,1042.55,1042.64,1041.23,1043.16,40.65247063
2017-01-04 05:00:00,1042.64,1047.76,1041.24,1047.76,85.41116357
2017-01-04 05:15:00,1047.03,1050.52,1047.0,1054.72,308.53615566999997
2017-01-04 05:30:00,1048.39,1047.16,1041.62,1050.5,207.52321018
2017-01-04 05:45:00,1047.16,1047.79,1041.62,1047.79,65.76059943
2017-01-04 06:00:00,1047.79,1038.35,1038.35,1049.99,203.0097174
2017-01-04 06:15:00,1045.31,1044.81,1038.35,1048.01,83.44545037
2017-01-04 06:30:00,1044.81,1044.7,1044.09,1044.89,25.482219349999998
2017-01-04 06:45:00,1044.78,1046.17,1044.33,1049.96,78.74254415
2017-01-04 07:00:00,1047.04,1049.94,1047.03,1049.96,73.50703784
2017-01-04 07:15:00,1049.95,1054.63,1049.95,1055.0,113.39669889
2017-01-04 07:30:00,1054.63,1053.57,1051.0,1054.63,28.146037579999998
2017-01-04 07:45:00,1053.57,1056.98,1052.57,1057.0,91.2056479
2017-01-04 08:00:00,1055.97,1052.65,1052.62,1056.96,80.63838480999999
2017-01-04 08:15:00,1052.66,1053.32,1052.64,1054.92,61.14942238
2017-01-04 08:30:00,1053.32,1056.69,1053.32,1056.96,75.15869789999999
2017-01-04 08:45:00,1056.69,1055.69,1055.69,1057.0,206.74622747
2017-01-04 09:00:00,1055.7,1057.73,1053.03,1057.73,170.85964772
2017-01-04 09:15:00,1057.73,1060.1,1057.1,1061.43,373.60688517
2017-01-04 09:30:00,1061.43,1061.78,1060.0,1061.9,117.64263325
2017-01-04 09:45:00,1061.78,1065.0,1061.01,1065.0,100.51866999
2017-01-04 10:00:00,1065.0,1063.64,1062.91,1066.63,157.53162407
2017-01-04 10:15:00,1066.15,1066.02,1065.58,1068.51,78.0172733
2017-01-04 10:30:00,1068.48,1071.52,1066.05,1073.84,248.87184813
2017-01-04 10:45:00,1071.55,1078.0,1070.47,1078.0,264.11786552
2017-01-04 11:00:00,1078.0,1081.27,1077.73,1082.77,170.68773559
2017-01-04 11:15:00,1081.27,1081.0,1074.64,1089.19,473.58710281
2017-01-04 11:30:00,1081.0,1075.65,1075.28,1084.84,220.05164019
2017-01-04 11:45:00,1075.63,1081.93,1070.03,1085.0,294.17900731
2017-01-04 12:00:00,1080.14,1084.43,1077.2,1085.45,115.40981247
2017-01-04 12:15:00,1084.43,1086.98,1083.29,1089.19,220.94436612
2017-01-04 12:30:00,1086.93,1086.99,1079.89,1086.99,166.11678024999998
2017-01-04 12:45:00,1086.99,1088.97,1083.5,1090.47,369.05808093
2017-01-04 13:00:00,1088.5,1090.27,1083.02,1091.27,398.81049371
2017-01-04 13:15:00,1090.26,1091.02,1082.41,1091.29,287.33748585
2017-01-04 13:30:00,1091.05,1094.38,1084.1,1095.0,231.86182126
2017-01-04 13:45:00,1092.3,1098.0,1086.42,1098.76,429.55835943
2017-01-04 14:00:00,1094.99,1066.0,1059.73,1098.58,1068.33623889
2017-01-04 14:15:00,1069.8,1083.15,1066.04,1083.4,212.06648534
2017-01-04 14:30:00,1083.15,1087.18,1078.03,1087.18,169.89509646000002
2017-01-04 14:45:00,1085.04,1086.01,1080.3,1087.18,151.16722039
2017-01-04 15:00:00,1085.09,1083.76,1083.73,1085.21,134.13587519
2017-01-04 15:15:00,1084.97,1085.9,1083.76,1086.0,275.38126637
2017-01-04 15:30:00,1085.88,1087.11,1085.88,1088.0,233.5924118
2017-01-04 15:45:00,1087.28,1089.08,1085.0,1090.0,138.92348682
2017-01-04 16:00:00,1088.89,1090.0,1085.66,1090.0,213.44981392
2017-01-04 16:15:00,1089.99,1093.8,1089.66,1093.99,175.96191348
2017-01-04 16:30:00,1091.21,1094.5,1088.5,1094.99,175.91643247
2017-01-04 16:45:00,1094.52,1094.9,1093.27,1098.77,271.7296233
2017-01-04 17:00:00,1096.58,1110.77,1094.5,1111.0,778.01351909
2017-01-04 17:15:00,1111.0,1117.52,1111.0,1129.9,790.5632431399999
2017-01-04 17:30:00,1117.52,1121.0,1111.0,1124.0,293.24430416999996
2017-01-04 17:45:00,1121.99,1129.8,1115.51,1129.8,291.46130431
2017-01-04 18:00:00,1129.8,1135.42,1123.03,1139.89,425.52660231
2017-01-04 18:15:00,1134.93,1130.0,1123.02,1134.93,241.99683295
2017-01-04 18:30:00,1127.68,1128.35,1123.53,1134.1,377.57881362
2017-01-04 18:45:00,1132.32,1134.81,1126.4,1137.0,192.70147629
2017-01-04 19:00:00,1133.35,1120.72,1119.71,1135.0,508.3953326
2017-01-04 19:15:00,1123.94,1115.1,1104.0,1124.04,440.65115769
