date,open,close,low,high,volume
2017-01-01 00:00:00,966.34,962.83,960.53,966.99,423.39742304
2017-01-01 04:00:00,960.61,964.96,960.6,964.99,133.17551638
2017-01-01 08:00:00,964.96,974.92,964.96,975.0,787.80953518
2017-01-01 12:00:00,975.0,976.71,972.5,977.92,670.05759012
2017-01-01 16:00:00,976.71,997.03,976.22,998.0,2333.81726471
2017-01-01 20:00:00,996.01,997.75,994.39,1005.0,2502.3359791899998
2017-01-02 00:00:00,997.75,1005.75,996.89,1005.75,951.11546222
2017-01-02 04:00:00,1005.66,1005.59,1002.8,1005.95,366.38402815
2017-01-02 08:00:00,1005.59,1024.92,1004.94,1024.92,2139.8518624
2017-01-02 12:00:00,1024.92,1026.65,998.72,1030.0,1650.61342332
2017-01-02 16:00:00,1026.65,1009.88,1009.12,1032.0,1534.57878797
2017-01-02 20:00:00,1009.88,1012.54,990.01,1018.84,1524.83746629
2017-01-03 00:00:00,1011.44,1023.5,999.99,1029.92,2174.22431515
2017-01-03 04:00:00,1023.0,1014.31,1009.08,1024.96,790.04518194
2017-01-03 08:00:00,1014.07,1023.5,1012.06,1024.0,1175.30951444
2017-01-03 12:00:00,1023.49,1020.0,1015.23,1026.5,1299.57810575
2017-01-03 16:00:00,1019.54,1016.73,1016.21,1021.48,1224.85912033
2017-01-03 20:00:00,1016.73,1035.24,1016.19,1039.0,2425.64178764
2017-01-04 00:00:00,1035.51,1041.53,1028.56,1042.0,1527.82829288
2017-01-04 04:00:00,1041.53,1056.98,1038.35,1057.0,1680.41863439
2017-01-04 08:00:00,1055.97,1081.93,1052.62,1089.19,3093.36466561
2017-01-04 12:00:00,1080.14,1089.08,1059.73,1098.76,4602.59528128
2017-01-04 16:00:00,1088.89,1115.45,1085.66,1139.89,6838.68472048
2017-01-04 20:00:00,1115.45,1114.92,1078.0,1130.82,3819.56537729
2017-01-05 00:00:00,1114.38,1116.39,1086.5,1124.0,1870.93880029
2017-01-05 04:00:00,1116.39,1109.84,1105.59,1124.0,1010.54956895
2017-01-05 08:00:00,1109.01,1096.8,1050.0,1136.72,6350.0883264
2017-01-05 12:00:00,1096.8,992.84,885.41,1098.23,17255.09712513
2017-01-05 16:00:00,992.84,961.65,933.19,992.86,5341.1043259200005
2017-01-05 20:00:00,958.65,1004.74,951.8,1025.03,4191.08297325
2017-01-06 00:00:00,1004.73,981.2,955.01,1026.99,1869.116207
2017-01-06 04:00:00,981.21,980.49,953.11,989.97,1456.22569261
2017-01-06 08:00:00,981.53,898.98,871.0,985.53,10008.65529442
2017-01-06 12:00:00,900.03,912.0,878.0,917.97,6485.47950821
2017-01-06 16:00:00,912.0,890.85,880.01,919.99,4064.37145394
2017-01-06 20:00:00,890.81,893.89,879.4,905.73,4032.85494278
2017-01-07 00:00:00,894.02,842.01,825.0,900.16,5295.98544521
2017-01-07 04:00:00,842.01,829.91,820.0,849.96,3010.09354098
2017-01-07 08:00:00,825.63,874.01,812.28,887.0,4254.37264117
2017-01-07 12:00:00,874.01,887.99,861.33,897.8,2767.21067786
2017-01-07 16:00:00,888.0,884.28,881.59,906.0,3346.92366014
2017-01-07 20:00:00,886.66,906.2,879.98,907.05,1726.5276259299999
2017-01-08 00:00:00,906.2,917.54,892.57,920.4,1146.5424416600001
2017-01-08 04:00:00,918.05,929.37,916.2,941.81,2160.34061996
2017-01-08 08:00:00,929.35,901.89,898.0,934.98,1466.73441596
2017-01-08 12:00:00,905.0,904.06,892.46,924.83,1564.3827096
2017-01-08 16:00:00,904.06,900.48,881.3,910.91,1940.17050234
2017-01-08 20:00:00,900.29,909.75,897.05,914.3,659.3220184200001
2017-01-09 00:00:00,909.8,888.77,875.0,912.87,1744.08281278
2017-01-09 04:00:00,888.77,884.91,880.42,899.56,645.58778572
2017-01-09 08:00:00,885.0,900.83,879.94,908.63,1873.16003822
2017-01-09 12:00:00,900.83,901.79,896.04,910.58,1279.38242141
2017-01-09 16:00:00,901.79,894.14,883.98,901.79,1634.1427295400001
2017-01-09 20:00:00,894.14,896.23,885.24,899.99,1539.82715325
2017-01-10 00:00:00,896.09,899.69,894.89,909.99,1195.12325995
2017-01-10 04:00:00,899.69,898.03,889.41,900.09,919.63003057
2017-01-10 08:00:00,898.03,902.38,895.93,912.47,1167.85807506
2017-01-10 12:00:00,902.33,903.77,898.25,907.99,2609.82422101
2017-01-10 16:00:00,903.76,904.29,900.0,905.0,672.97479365
2017-01-10 20:00:00,904.2,905.05,899.18,908.0,1970.11130764
2017-01-11 00:00:00,905.24,906.91,904.07,909.4,1343.36853562
2017-01-11 04:00:00,908.36,911.43,906.13,918.4,1215.74517919
2017-01-11 08:00:00,910.71,833.98,825.05,911.5,8575.34889802
2017-01-11 12:00:00,833.08,795.55,790.0,833.08,11502.52685453
2017-01-11 16:00:00,793.66,802.06,755.0,825.99,9633.93291924
2017-01-11 20:00:00,803.86,778.62,775.11,803.86,3622.84598171
2017-01-12 00:00:00,778.7,768.01,755.0,782.37,3849.44173883
2017-01-12 04:00:00,769.0,758.07,751.34,772.92,2641.40715079
2017-01-12 08:00:00,758.07,767.11,753.5,782.0,2711.30398376
2017-01-12 12:00:00,767.11,794.89,766.73,798.98,2228.19426125
